score_IT,score_CS,score_CE,score_MMA,total_correct,accuracy_score,average_speed,interest_score,performance_group,performance_encoded,Track,track_encoded
0,0,3,3,6,0.3,0.7389911136049184,0.2844035545580326,Low,2,Computer Engineering,0
1,3,3,4,11,0.55,0.462214488462558,0.5451142046149768,Average,0,Multimedia Arts,3
4,2,1,3,10,0.5,0.8753792251570802,0.3498483099371679,Average,0,Information Technology,2
2,3,0,5,10,0.5,0.9413227450100268,0.32347090199598927,Average,0,Multimedia Arts,3
1,3,3,2,9,0.45,0.9751775282152353,0.2799289887139059,Average,0,Computer Engineering,0
3,2,3,3,11,0.55,0.7615302020428285,0.4253879191828686,Average,0,Information Technology,2
0,1,2,5,8,0.4,0.9808664644046452,0.2476534142381419,Average,0,Multimedia Arts,3
5,2,1,1,9,0.45,0.8808860288690907,0.31764558845236374,Average,0,Information Technology,2
4,2,1,0,7,0.35,0.38825114295514046,0.4546995428179438,Low,2,Information Technology,2
2,4,3,0,9,0.45,0.6715418161352076,0.40138327354591696,Average,0,Computer Science,1
2,5,1,1,9,0.45,0.7927169677799477,0.3529132128880209,Average,0,Computer Science,1
1,3,1,3,8,0.4,0.5708745526101281,0.4116501789559488,Average,0,Multimedia Arts,3
3,5,0,1,9,0.45,0.3388367994189043,0.5344652802324383,Average,0,Computer Science,1
4,1,1,1,7,0.35,0.9013635436466534,0.24945458254133865,Low,2,Information Technology,2
3,3,3,1,10,0.5,0.3533159152472536,0.5586736339010986,Average,0,Computer Engineering,0
1,1,2,5,9,0.45,0.8428587437657538,0.3328565024936985,Average,0,Multimedia Arts,3
2,3,3,4,12,0.6,0.6046428629083888,0.5181428548366445,Average,0,Multimedia Arts,3
3,3,3,5,14,0.7,0.43003717645363837,0.6479851294185446,High,1,Multimedia Arts,3
0,3,3,0,6,0.3,0.4448789490933992,0.4020484203626403,Low,2,Computer Science,1
5,3,0,3,11,0.55,0.4495171006239257,0.5501931597504297,Average,0,Information Technology,2
3,3,1,4,11,0.55,0.5864837142337505,0.49540651430649985,Average,0,Multimedia Arts,3
3,5,1,1,10,0.5,0.3735863494463906,0.5505654602214438,Average,0,Computer Science,1
3,1,3,5,12,0.6,0.4081329843659943,0.5967468062536023,Average,0,Multimedia Arts,3
0,2,0,3,5,0.25,0.4422825345802576,0.37308698616789693,Low,2,Multimedia Arts,3
1,2,4,3,10,0.5,0.905437825396642,0.3378248698413432,Average,0,Computer Engineering,0
3,2,3,5,13,0.65,0.7808765316681953,0.4776493873327219,Average,0,Multimedia Arts,3
0,1,1,4,6,0.3,0.3567995520178589,0.43728017919285644,Low,2,Multimedia Arts,3
0,1,5,0,6,0.3,0.8878596576327651,0.22485613694689396,Low,2,Computer Engineering,0
0,3,5,2,10,0.5,0.9497102879408597,0.3201158848236561,Average,0,Computer Engineering,0
3,5,3,3,14,0.7,0.8929076027122158,0.46283695891511367,High,1,Computer Science,1
2,0,4,0,6,0.3,0.7147041951974504,0.29411832192101983,Low,2,Computer Engineering,0
1,1,2,5,9,0.45,0.5470600944684024,0.45117596221263906,Average,0,Multimedia Arts,3
1,3,3,0,7,0.35,0.40267317197204705,0.44893073121118116,Low,2,Computer Science,1
3,3,2,4,12,0.6,0.6817488175787693,0.4873004729684923,Average,0,Multimedia Arts,3
1,3,2,2,8,0.4,0.9171375007503701,0.27314499969985195,Average,0,Computer Science,1
4,2,1,0,7,0.35,0.5818770460101563,0.37724918159593746,Low,2,Information Technology,2
3,5,0,1,9,0.45,0.9534632511187942,0.28861469955248237,Average,0,Computer Science,1
3,0,2,3,8,0.4,0.7739505587491897,0.3304197765003241,Average,0,Information Technology,2
2,3,2,3,10,0.5,0.7310066666289841,0.40759733334840637,Average,0,Multimedia Arts,3
3,1,3,0,7,0.35,0.49322421786351567,0.4127103128545937,Low,2,Information Technology,2
4,0,1,2,7,0.35,0.9158400652595413,0.24366397389618347,Low,2,Information Technology,2
0,3,3,0,6,0.3,0.40515289552831485,0.4179388417886741,Low,2,Computer Engineering,0
3,2,3,5,13,0.65,0.6043593612151609,0.5482562555139356,Average,0,Multimedia Arts,3
2,3,0,0,5,0.25,0.90855796250199,0.18657681499920403,Low,2,Computer Science,1
1,3,5,1,10,0.5,0.7858612348123295,0.3856555060750682,Average,0,Computer Engineering,0
5,0,1,2,8,0.4,0.774790320113784,0.3300838719544864,Average,0,Information Technology,2
2,1,3,3,9,0.45,0.8751890948271304,0.31992436206914787,Average,0,Multimedia Arts,3
2,3,3,1,9,0.45,0.7098682774999533,0.3860526890000187,Average,0,Computer Science,1
1,1,3,0,5,0.25,0.8681127760046599,0.20275488959813606,Low,2,Computer Engineering,0
2,3,4,1,10,0.5,0.9561172692413924,0.31755309230344303,Average,0,Computer Engineering,0
3,0,0,3,6,0.3,0.7887708209128319,0.26449167163486725,Low,2,Multimedia Arts,3
1,3,1,2,7,0.35,0.3862334637127277,0.4555066145149089,Low,2,Computer Science,1
4,0,3,0,7,0.35,0.9410957840626721,0.23356168637493113,Low,2,Information Technology,2
3,0,4,3,10,0.5,0.9496271736382098,0.32014913054471605,Average,0,Computer Engineering,0
2,5,1,2,10,0.5,0.34996571772530294,0.5600137129098788,Average,0,Computer Science,1
0,2,3,0,5,0.25,0.42230947458301094,0.3810762101667956,Low,2,Computer Engineering,0
1,1,0,4,6,0.3,0.3403055418311739,0.44387778326753047,Low,2,Multimedia Arts,3
3,3,1,3,10,0.5,0.4620146096011923,0.515194156159523,Average,0,Multimedia Arts,3
3,4,3,2,12,0.6,0.5819191449033465,0.5272323420386614,Average,0,Computer Science,1
0,4,2,3,9,0.45,0.523419708210224,0.4606321167159104,Average,0,Computer Science,1
3,0,3,4,10,0.5,0.6347456691839473,0.4461017323264211,Average,0,Multimedia Arts,3
0,4,0,0,4,0.2,0.49892513338832556,0.3204299466446698,Low,2,Computer Science,1
2,5,0,2,9,0.45,0.9329451828409061,0.29682192686363756,Average,0,Computer Science,1
5,2,3,1,11,0.55,0.7258329754921125,0.43966680980315503,Average,0,Information Technology,2
2,1,4,1,8,0.4,0.4416610710323683,0.4633355715870527,Average,0,Computer Engineering,0
0,4,0,3,7,0.35,0.9483368153079872,0.23066527387680513,Low,2,Computer Science,1
0,0,0,4,4,0.2,0.47381638607416604,0.33047344557033365,Low,2,Multimedia Arts,3
2,5,3,2,12,0.6,0.8287483530794009,0.4285006587682396,Average,0,Computer Science,1
0,0,3,4,7,0.35,0.7535233775192236,0.3085906489923106,Low,2,Multimedia Arts,3
5,3,1,3,12,0.6,0.6187132435206482,0.5125147025917407,Average,0,Information Technology,2
0,3,2,1,6,0.3,0.8755968919451633,0.22976124322193467,Low,2,Computer Science,1
2,5,3,3,13,0.65,0.9999056255495666,0.39003774978017336,Average,0,Computer Science,1
3,2,0,2,7,0.35,0.3895043276180036,0.4541982689527986,Low,2,Information Technology,2
0,0,2,3,5,0.25,0.8756165345429523,0.19975338618281907,Low,2,Multimedia Arts,3
0,4,0,3,7,0.35,0.6459765476503928,0.35160938093984284,Low,2,Computer Science,1
2,0,3,4,9,0.45,0.9421885932598162,0.29312456269607357,Average,0,Multimedia Arts,3
2,2,5,3,12,0.6,0.9363468486246285,0.3854612605501486,Average,0,Computer Engineering,0
4,3,3,2,12,0.6,0.9909642829415595,0.3636142868233762,Average,0,Information Technology,2
5,1,1,3,10,0.5,0.3127140403406374,0.574914383863745,Average,0,Information Technology,2
2,3,2,4,11,0.55,0.8255031939439286,0.3997987224224286,Average,0,Multimedia Arts,3
1,0,3,2,6,0.3,0.6748910739908277,0.3100435704036689,Low,2,Computer Engineering,0
0,2,2,4,8,0.4,0.9738764302798457,0.2504494278880617,Average,0,Multimedia Arts,3
0,2,2,3,7,0.35,0.7927400463864194,0.2929039814454323,Low,2,Multimedia Arts,3
4,2,0,0,6,0.3,0.640623656487858,0.3237505374048568,Low,2,Information Technology,2
2,4,2,3,11,0.55,0.7716040027785565,0.42135839888857746,Average,0,Computer Science,1
2,3,5,1,11,0.55,0.6132035023014046,0.48471859907943815,Average,0,Computer Engineering,0
1,2,3,3,9,0.45,0.31279523265867626,0.5448819069365296,Average,0,Multimedia Arts,3
1,3,5,1,10,0.5,0.3199060625721137,0.5720375749711545,Average,0,Computer Engineering,0
4,3,2,2,11,0.55,0.5088335981979741,0.5264665607208103,Average,0,Information Technology,2
1,3,5,2,11,0.55,0.7182120485339556,0.4427151805864178,Average,0,Computer Engineering,0
2,1,2,3,8,0.4,0.9438717595030075,0.262451296198797,Average,0,Multimedia Arts,3
4,1,2,3,10,0.5,0.6029312874433852,0.4588274850226459,Average,0,Information Technology,2
3,3,1,1,8,0.4,0.5372830468249982,0.42508678127000077,Average,0,Information Technology,2
2,1,5,0,8,0.4,0.48914880466586713,0.4443404781336531,Average,0,Computer Engineering,0
3,3,0,3,9,0.45,0.7452137644800955,0.37191449420796185,Average,0,Information Technology,2
0,2,5,1,8,0.4,0.9933704743755227,0.2426518102497909,Average,0,Computer Engineering,0
3,3,1,3,10,0.5,0.5535990697489572,0.47856037210041713,Average,0,Computer Science,1
3,4,3,3,13,0.65,0.60646145970745,0.54741541611702,Average,0,Computer Science,1
2,0,0,5,7,0.35,0.4249580764042384,0.4400167694383046,Low,2,Multimedia Arts,3
4,1,2,2,9,0.45,0.977108931888347,0.2791564272446612,Average,0,Information Technology,2
2,3,5,3,13,0.65,0.5562443498379066,0.5675022600648374,Average,0,Computer Engineering,0
1,3,3,5,12,0.6,0.5740271003467361,0.5303891598613055,Average,0,Multimedia Arts,3
2,3,5,2,12,0.6,0.6239377421159873,0.5104249031536051,Average,0,Computer Engineering,0
1,3,4,2,10,0.5,0.3887422845421134,0.5445030861831547,Average,0,Computer Engineering,0
5,3,2,2,12,0.6,0.9013361290015307,0.3994655483993877,Average,0,Information Technology,2
5,3,3,1,12,0.6,0.3598987662275428,0.6160404935089829,Average,0,Information Technology,2
4,2,1,0,7,0.35,0.5622298698092298,0.38510805207630805,Low,2,Information Technology,2
3,0,3,4,10,0.5,0.6706901384695994,0.43172394461216024,Average,0,Multimedia Arts,3
3,2,2,0,7,0.35,0.7407611313329612,0.3136955474668155,Low,2,Information Technology,2
0,3,3,0,6,0.3,0.7705960244929695,0.2717615902028122,Low,2,Computer Science,1
2,2,3,3,10,0.5,0.9068073815233897,0.3372770473906441,Average,0,Computer Engineering,0
3,3,4,0,10,0.5,0.6762305522555697,0.4295077790977721,Average,0,Computer Engineering,0
1,1,4,0,6,0.3,0.6157934728705853,0.33368261085176587,Low,2,Computer Engineering,0
3,3,0,1,7,0.35,0.6411288501555901,0.35354845993776396,Low,2,Computer Science,1
3,3,2,3,11,0.55,0.5198986872043568,0.5220405251182573,Average,0,Multimedia Arts,3
1,1,5,1,8,0.4,0.8607423654007718,0.2957030538396913,Average,0,Computer Engineering,0
3,3,3,4,13,0.65,0.9140256206413151,0.424389751743474,Average,0,Multimedia Arts,3
2,1,2,3,8,0.4,0.5822855554021429,0.40708577783914285,Average,0,Multimedia Arts,3
1,3,2,2,8,0.4,0.8794251217352704,0.2882299513058918,Average,0,Computer Science,1
1,3,0,2,6,0.3,0.49417200583021637,0.38233119766791346,Low,2,Computer Science,1
4,0,1,1,6,0.3,0.6375183339519784,0.32499266641920865,Low,2,Information Technology,2
0,4,0,0,4,0.2,0.5759831775594797,0.2896067289762081,Low,2,Computer Science,1
1,4,1,0,6,0.3,0.7860681429381513,0.26557274282473947,Low,2,Computer Science,1
3,4,1,1,9,0.45,0.4844546816518419,0.4762181273392633,Average,0,Computer Science,1
2,0,5,3,10,0.5,0.9252330890470979,0.32990676438116084,Average,0,Computer Engineering,0
2,3,4,1,10,0.5,0.9855544244656551,0.30577823021373796,Average,0,Computer Engineering,0
1,3,2,3,9,0.45,0.9064397797266408,0.3074240881093437,Average,0,Computer Science,1
3,2,5,1,11,0.55,0.9614460538074614,0.34542157847701543,Average,0,Computer Engineering,0
3,1,2,4,10,0.5,0.7270940563554074,0.40916237745783707,Average,0,Multimedia Arts,3
0,1,3,3,7,0.35,0.9324476736081087,0.23702093055675655,Low,2,Multimedia Arts,3
4,1,3,0,8,0.4,0.5694661918441426,0.41221352326234295,Average,0,Information Technology,2
3,1,1,2,7,0.35,0.8926409223381111,0.25294363106475554,Low,2,Information Technology,2
4,1,0,3,8,0.4,0.37888820032580994,0.488444719869676,Average,0,Information Technology,2
0,0,4,3,7,0.35,0.8829745760243892,0.2568101695902443,Low,2,Computer Engineering,0
3,2,4,2,11,0.55,0.6506901322433873,0.4697239471026451,Average,0,Computer Engineering,0
2,5,3,1,11,0.55,0.6800995617303642,0.4579601753078543,Average,0,Computer Science,1
1,1,4,0,6,0.3,0.5154227177518047,0.3738309128992781,Low,2,Computer Engineering,0
1,3,4,2,10,0.5,0.4275331680323178,0.5289867327870729,Average,0,Computer Engineering,0
5,3,2,0,10,0.5,0.3146023376161444,0.5741590649535422,Average,0,Information Technology,2
1,1,3,1,6,0.3,0.7433418024552643,0.2826632790178943,Low,2,Computer Engineering,0
1,3,2,1,7,0.35,0.30136266302777076,0.4894549347888917,Low,2,Computer Science,1
1,5,1,0,7,0.35,0.9218606887053062,0.2412557245178775,Low,2,Computer Science,1
0,1,3,1,5,0.25,0.42568590489036284,0.37972563804385484,Low,2,Computer Engineering,0
2,3,2,3,10,0.5,0.34082552932666477,0.5636697882693341,Average,0,Multimedia Arts,3
3,3,3,1,10,0.5,0.576054086403429,0.4695783654386284,Average,0,Information Technology,2
3,3,4,2,12,0.6,0.6418820284718076,0.5032471886112769,Average,0,Computer Engineering,0
0,5,3,0,8,0.4,0.9276842915800294,0.26892628336798824,Average,0,Computer Science,1
3,3,1,3,10,0.5,0.586404689774594,0.4654381240901624,Average,0,Information Technology,2
3,0,5,2,10,0.5,0.40354458300369267,0.5385821667985229,Average,0,Computer Engineering,0
0,3,2,0,5,0.25,0.709035316179185,0.266385873528326,Low,2,Computer Science,1
2,3,3,3,11,0.55,0.4060443904254847,0.5675822438298062,Average,0,Computer Engineering,0
5,0,0,1,6,0.3,0.7441530210143825,0.282338791594247,Low,2,Information Technology,2
4,3,1,1,9,0.45,0.4017707590801642,0.5092916963679344,Average,0,Information Technology,2
3,0,4,3,10,0.5,0.548233607957291,0.4807065568170836,Average,0,Computer Engineering,0
4,2,3,0,9,0.45,0.8309408886801508,0.3376236445279397,Average,0,Information Technology,2
2,3,1,1,7,0.35,0.6899725785145048,0.3340109685941981,Low,2,Computer Science,1
0,3,5,0,8,0.4,0.48853164383664416,0.44458734246534237,Average,0,Computer Engineering,0
5,1,3,3,12,0.6,0.7411742085007462,0.4635303165997015,Average,0,Information Technology,2
1,4,1,0,6,0.3,0.3165586253370276,0.45337654986518894,Low,2,Computer Science,1
0,1,0,4,5,0.25,0.5978200393127147,0.31087198427491414,Low,2,Multimedia Arts,3
2,0,3,1,6,0.3,0.5298308437393469,0.36806766250426126,Low,2,Computer Engineering,0
5,2,0,1,8,0.4,0.5627459663997667,0.41490161344009335,Average,0,Information Technology,2
2,0,5,0,7,0.35,0.889135088326156,0.2543459646695376,Low,2,Computer Engineering,0
0,2,1,5,8,0.4,0.8934172939895888,0.28263308240416446,Average,0,Multimedia Arts,3
0,1,1,3,5,0.25,0.5375777952173617,0.3349688819130553,Low,2,Multimedia Arts,3
3,1,4,2,10,0.5,0.7777908952817849,0.388883641887286,Average,0,Computer Engineering,0
1,2,5,3,11,0.55,0.8242288121972914,0.4003084751210835,Average,0,Computer Engineering,0
0,5,1,3,9,0.45,0.46395849160060937,0.4844166033597562,Average,0,Computer Science,1
0,0,4,2,6,0.3,0.4542668624602763,0.39829325501588947,Low,2,Computer Engineering,0
0,0,1,3,4,0.2,0.794524041346746,0.20219038346130158,Low,2,Multimedia Arts,3
3,0,0,3,6,0.3,0.6852736128266932,0.3058905548693227,Low,2,Information Technology,2
0,4,1,2,7,0.35,0.6453443293460241,0.35186226826159034,Low,2,Computer Science,1
0,3,1,0,4,0.2,0.7934576785184311,0.2026169285926276,Low,2,Computer Science,1
1,0,5,0,6,0.3,0.8122961373364601,0.25508154506541597,Low,2,Computer Engineering,0
4,1,3,1,9,0.45,0.9501750513875189,0.28992997944499244,Average,0,Information Technology,2
2,0,2,5,9,0.45,0.4074405568581056,0.5070237772567577,Average,0,Multimedia Arts,3
2,3,3,5,13,0.65,0.5020380610434809,0.5891847755826076,Average,0,Multimedia Arts,3
4,1,2,2,9,0.45,0.4950232447273166,0.47199070210907335,Average,0,Information Technology,2
1,1,2,5,9,0.45,0.7998418352511594,0.3500632658995363,Average,0,Multimedia Arts,3
0,3,5,3,11,0.55,0.4306629486805523,0.5577348205277791,Average,0,Computer Engineering,0
3,3,3,3,12,0.6,0.3803611779610272,0.6078555288155891,Average,0,Multimedia Arts,3
1,3,3,4,11,0.55,0.8690631449247492,0.38237474203010036,Average,0,Multimedia Arts,3
1,0,5,2,8,0.4,0.8408594058315364,0.3036562376673854,Average,0,Computer Engineering,0
0,4,1,1,6,0.3,0.8366469427924272,0.24534122288302912,Low,2,Computer Science,1
0,1,3,1,5,0.25,0.9610995991558569,0.16556016033765725,Low,2,Computer Engineering,0
0,3,2,4,9,0.45,0.7819924533193612,0.35720301867225557,Average,0,Multimedia Arts,3
0,3,3,5,11,0.55,0.3453618745718057,0.5918552501712777,Average,0,Multimedia Arts,3
1,1,2,4,8,0.4,0.7183818590798414,0.35264725636806343,Average,0,Multimedia Arts,3
2,3,4,3,12,0.6,0.712239601963376,0.4751041592146496,Average,0,Computer Engineering,0
3,3,1,3,10,0.5,0.5105203370798966,0.49579186516804136,Average,0,Information Technology,2
2,2,3,2,9,0.45,0.5520774597604132,0.4491690160958347,Average,0,Computer Engineering,0
2,2,0,3,7,0.35,0.806698429779585,0.28732062808816605,Low,2,Multimedia Arts,3
2,4,3,3,12,0.6,0.3930037001209807,0.6027985199516077,Average,0,Computer Science,1
0,3,3,0,6,0.3,0.4101041356729823,0.4159583457308071,Low,2,Computer Science,1
4,0,3,1,8,0.4,0.34785760541581723,0.5008569578336731,Average,0,Information Technology,2
2,3,2,2,9,0.45,0.704530254922794,0.38818789803088244,Average,0,Computer Science,1
1,4,1,2,8,0.4,0.7150030190879026,0.35399879236483894,Average,0,Computer Science,1
0,0,0,3,3,0.15,0.5075204986297513,0.2869918005480995,Low,2,Multimedia Arts,3
4,1,0,2,7,0.35,0.8112357900968332,0.28550568396126674,Low,2,Information Technology,2
5,1,1,3,10,0.5,0.30706452606088164,0.5771741895756474,Average,0,Information Technology,2
0,3,5,0,8,0.4,0.48984260063457036,0.4440629597461718,Average,0,Computer Engineering,0
0,4,3,2,9,0.45,0.6237090779499439,0.42051636882002247,Average,0,Computer Science,1
5,2,0,0,7,0.35,0.5973985850760457,0.3710405659695817,Low,2,Information Technology,2
3,2,1,3,9,0.45,0.48688902352190055,0.4752443905912398,Average,0,Information Technology,2
2,1,4,3,10,0.5,0.7672645354469994,0.39309418582120026,Average,0,Computer Engineering,0
4,0,1,1,6,0.3,0.5605332989203288,0.3557866804318685,Low,2,Information Technology,2
3,4,2,3,12,0.6,0.32836142557545167,0.6286554297698193,Average,0,Computer Science,1
0,1,2,5,8,0.4,0.8535593253465432,0.2985762698613827,Average,0,Multimedia Arts,3
1,2,2,3,8,0.4,0.8218935517150625,0.311242579313975,Average,0,Multimedia Arts,3
1,1,4,1,7,0.35,0.7833590976541364,0.29665636093834546,Low,2,Computer Engineering,0
1,3,4,3,11,0.55,0.39317177887646454,0.5727312884494142,Average,0,Computer Engineering,0
2,2,1,5,10,0.5,0.9522593927903493,0.31909624288386024,Average,0,Multimedia Arts,3
3,2,1,0,6,0.3,0.5617969450415872,0.35528122198336515,Low,2,Information Technology,2
2,2,5,2,11,0.55,0.629529629089939,0.4781881483640244,Average,0,Computer Engineering,0
3,0,4,0,7,0.35,0.36460302400845185,0.4641587903966192,Low,2,Computer Engineering,0
3,5,3,1,12,0.6,0.3095815718900214,0.6361673712439915,Average,0,Computer Science,1
3,3,0,2,8,0.4,0.7015872066944663,0.3593651173222135,Average,0,Information Technology,2
1,2,4,3,10,0.5,0.4099696496648448,0.5360121401340621,Average,0,Computer Engineering,0
1,3,5,2,11,0.55,0.7597296188911076,0.426108152443557,Average,0,Computer Engineering,0
5,2,0,0,7,0.35,0.8749175440200585,0.2600329823919766,Low,2,Information Technology,2
2,0,4,3,9,0.45,0.8566749973733383,0.3273300010506647,Average,0,Computer Engineering,0
2,0,5,2,9,0.45,0.44937748164845454,0.49024900734061816,Average,0,Computer Engineering,0
4,0,3,0,7,0.35,0.9824938568014521,0.21700245727941916,Low,2,Information Technology,2
0,4,2,2,8,0.4,0.7415655902997966,0.34337376388008134,Average,0,Computer Science,1
2,3,2,1,8,0.4,0.6802642213183534,0.3678943114726586,Average,0,Computer Science,1
5,3,3,3,14,0.7,0.6597091785498314,0.5561163285800674,High,1,Information Technology,2
1,4,1,1,7,0.35,0.7082553506240694,0.32669785975037224,Low,2,Computer Science,1
4,1,1,3,9,0.45,0.933174355165634,0.2967302579337464,Average,0,Information Technology,2
1,2,1,3,7,0.35,0.5534200862185692,0.3886319655125723,Low,2,Multimedia Arts,3
4,2,3,1,10,0.5,0.8259331181766254,0.36962675272934986,Average,0,Information Technology,2
2,4,1,3,10,0.5,0.37763687315479255,0.548945250738083,Average,0,Computer Science,1
1,5,1,3,10,0.5,0.5203363000649275,0.491865479974029,Average,0,Computer Science,1
3,3,2,2,10,0.5,0.9204916765183362,0.3318033293926655,Average,0,Computer Science,1
3,1,4,0,8,0.4,0.9468255006036395,0.2612697997585442,Average,0,Computer Engineering,0
3,4,3,3,13,0.65,0.44577841709524463,0.6116886331619023,Average,0,Computer Science,1
3,5,3,1,12,0.6,0.6227802109836024,0.5108879156065591,Average,0,Computer Science,1
2,0,0,4,6,0.3,0.3526963431818867,0.4389214627272453,Low,2,Multimedia Arts,3
3,1,3,2,9,0.45,0.4323174178961978,0.49707303284152093,Average,0,Computer Engineering,0
1,2,3,2,8,0.4,0.8442817322171776,0.30228730711312896,Average,0,Computer Engineering,0
2,4,2,2,10,0.5,0.5768187267026241,0.46927250931895037,Average,0,Computer Science,1
